tweet_id,text,rating_numerator,rating_denominator,name,date_tweet,heure_tweet,dogs_stage,jpg_url,type_dog,confidence_list,retweet_count,favorite_count,retweeted_status
667160273090932737,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime. 11/10 https://t.co/DKhgkMx4N1,11.0,10,Bradlay,2015-11-19,01:59:39,None,https://pbs.twimg.com/media/CUI6uuaW4AAvCIs.jpg,golden_retriever,0.471351,66.0,268.0,Original tweet
667435689202614272,Ermergerd 12/10 https://t.co/PQni2sjPsm,12.0,10,None,2015-11-19,20:14:03,None,https://pbs.twimg.com/media/CUM1OHCW4AEgGSi.jpg,Rottweiler,0.999091,89.0,326.0,Original tweet
667405339315146752,This is Biden. Biden just tripped... 7/10 https://t.co/3Fm9PwLju1,7.0,10,Biden,2015-11-19,18:13:27,None,https://pbs.twimg.com/media/CUMZnmhUEAEbtis.jpg,Saint_Bernard,0.381377,234.0,489.0,Original tweet
667393430834667520,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked. 8/10 https://t.co/A37eGLz5WS,8.0,10,Fwed,2015-11-19,17:26:08,None,https://pbs.twimg.com/media/CUMOyd3XIAAl13H.jpg,papillon,0.557009,60.0,211.0,Original tweet
667211855547486208,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions. 9/10 https://t.co/azEoGqVonH,9.0,10,Genevieve,2015-11-19,05:24:37,None,https://pbs.twimg.com/media/CUJppKJWoAA75NP.jpg,golden_retriever,0.462556,258.0,516.0,Original tweet
667200525029539841,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho 11/10 https://t.co/60xYFRATPZ,11.0,10,Joshwa,2015-11-19,04:39:35,None,https://pbs.twimg.com/media/CUJfVMPXIAAgbue.jpg,Siberian_husky,0.694904,282.0,658.0,Original tweet
667192066997374976,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO 12/10 https://t.co/QCugm5ydl6,12.0,10,None,2015-11-19,04:05:59,None,https://pbs.twimg.com/media/CUJXpRBXIAAN0yz.jpg,Rottweiler,0.28364,115.0,414.0,Original tweet
667182792070062081,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.co/s2yYuHabWl,10.0,10,Timison,2015-11-19,03:29:07,None,https://pbs.twimg.com/media/CUJPNjOWsAAZRqP.jpg,golden_retriever,0.949892,6618.0,15075.0,Original tweet
667177989038297088,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda. 8/10 https://t.co/jpaeu6LNmW,8.0,10,a,2015-11-19,03:10:02,None,https://pbs.twimg.com/media/CUJK18UWEAEg7AR.jpg,vizsla,0.2592489999999999,58.0,200.0,Original tweet
667176164155375616,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups? 4/10 still petable https://t.co/PZxSarAfSN,4.0,10,None,2015-11-19,03:02:47,None,https://pbs.twimg.com/media/CUJJLtWWsAE-go5.jpg,soft-coated_wheaten_terrier,0.318981,484.0,640.0,Original tweet
667174963120574464,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it. 9/10 https://t.co/fGDWgukcBs",9.0,10,Clarence,2015-11-19,02:58:01,None,https://pbs.twimg.com/media/CUJIFoJWsAAL3Dc.jpg,toy_poodle,0.266437,88.0,262.0,Original tweet
667171260800061440,Say hello to Kenneth. He likes Reese's Puffs. 10/10 https://t.co/6RHNRsByOY,10.0,10,Kenneth,2015-11-19,02:43:18,None,https://pbs.twimg.com/media/CUJEuRIXIAAPDLt.jpg,giant_schnauzer,0.8412649999999999,97.0,235.0,Original tweet
667165590075940865,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy. 10/10 https://t.co/li2XYBVuAY,10.0,10,Churlie,2015-11-19,02:20:46,None,https://pbs.twimg.com/media/CUI_kHBWsAAAef5.jpg,miniature_pinscher,0.140173,1241.0,2819.0,Original tweet
667924896115245057,This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy. 9/10 https://t.co/fW6kIPFGD2,9.0,10,Jiminy,2015-11-21,04:37:59,None,https://pbs.twimg.com/media/CUTyJpHWcAATl0O.jpg,Labrador_retriever,0.209051,119.0,318.0,Original tweet
668113020489474048,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,6.0,10,Alfie,2015-11-21,17:05:31,None,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,Pembroke,0.548896,265.0,709.0,Original tweet
668297328638447616,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,9.0,10,None,2015-11-22,05:17:54,None,https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg,Eskimo_dog,0.0327838,319.0,656.0,Original tweet
668286279830867968,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,11.0,10,Rusty,2015-11-22,04:33:59,None,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,golden_retriever,0.215944,149.0,535.0,Original tweet
668274247790391296,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,10.0,10,Sophie,2015-11-22,03:46:11,None,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,soft-coated_wheaten_terrier,0.4063739999999999,248.0,886.0,Original tweet
668268907921326080,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,10.0,10,None,2015-11-22,03:24:58,None,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,Pembroke,0.48483,261.0,592.0,Original tweet
668256321989451776,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,13.0,10,Jareld,2015-11-22,02:34:57,None,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,Pembroke,0.0944294,667.0,1385.0,Original tweet
668248472370458624,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,8.0,10,Bisquick,2015-11-22,02:03:45,None,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,Chihuahua,0.7345470000000001,523.0,1056.0,Original tweet
668221241640230912,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,10.0,10,None,2015-11-22,00:15:33,None,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,chow,0.395101,215.0,537.0,Original tweet
668204964695683073,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron. 8/10 https://t.co/4ilfcR5SlK,8.0,10,Ron,2015-11-21,23:10:52,None,https://pbs.twimg.com/media/CUXw3qHWoAAk8HJ.jpg,Labrador_retriever,0.65518,206.0,586.0,Original tweet
668190681446379520,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,12.0,10,Skittles,2015-11-21,22:14:07,None,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,Blenheim_spaniel,0.958402,210.0,696.0,Original tweet
668171859951755264,This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter. 7/10 https://t.co/XpseHBlAAb,7.0,10,a,2015-11-21,20:59:20,None,https://pbs.twimg.com/media/CUXSwy8W4AA6uet.jpg,Chihuahua,0.664834,208.0,525.0,Original tweet
668237644992782336,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,10.0,10,Torque,2015-11-22,01:20:44,None,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,chow,0.8093199999999999,3100.0,6614.0,Original tweet
668480044826800133,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help https://t.co/be3zMW0Qj5,11.0,10,DayZ,2015-11-22,17:23:57,None,https://pbs.twimg.com/media/CUbrDWOWcAEyMdM.jpg,Labrador_retriever,0.0999648,162.0,491.0,Original tweet
668484198282485761,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups https://t.co/uXgmECGYEB,9.0,10,None,2015-11-22,17:40:27,None,https://pbs.twimg.com/media/CUbu1GAWsAEH3E-.jpg,standard_poodle,0.587372,253.0,453.0,Original tweet
668496999348633600,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless. 8/10 https://t.co/Edy7B5vOp2,8.0,10,Jo,2015-11-22,18:31:19,None,https://pbs.twimg.com/media/CUb6ebKWcAAJkd0.jpg,Staffordshire_bullterrier,0.412879,146.0,436.0,Original tweet
668567822092664832,This is Marvin. He can tie a bow tie better than me. 11/10 https://t.co/81kzPgqjQ3,11.0,10,Marvin,2015-11-22,23:12:44,None,https://pbs.twimg.com/media/CUc64knWoAkZt70.jpg,Shih-Tzu,0.985649,62.0,265.0,Original tweet
668542336805281792,There's a lot going on here but in my honest opinion every dog pictured is pretty fabulous. 10/10 for all. Good dogs https://t.co/VvYVbsi6c3,10.0,10,None,2015-11-22,21:31:28,None,https://pbs.twimg.com/media/CUcjtL8WUAAAJoz.jpg,American_Staffordshire_terrier,0.2676949999999999,231.0,497.0,Original tweet
668537837512433665,This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 https://t.co/stEodX9Aba,8.0,10,Spark,2015-11-22,21:13:35,None,https://pbs.twimg.com/media/CUcfnWlWsAAzlwE.jpg,Lakeland_terrier,0.372988,79.0,265.0,Original tweet
668528771708952576,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,12.0,10,Gòrdón,2015-11-22,20:37:34,None,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,Labrador_retriever,0.1958349999999999,242.0,496.0,Original tweet
668507509523615744,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha. 10/10 https://t.co/HvNg9JWxFt,10.0,10,a,2015-11-22,19:13:05,None,https://pbs.twimg.com/media/CUcECBYWcAAzFRg.jpg,basenji,0.0553793999999999,116.0,345.0,Original tweet
666781792255496192,This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth. 10/10 https://t.co/uEvsGLOFHa,10.0,10,a,2015-11-18,00:55:42,None,https://pbs.twimg.com/media/CUDigRXXIAATI_H.jpg,Italian_greyhound,0.618316,211.0,404.0,Original tweet
666776908487630848,This is Josep. He is a Rye Manganese mix. Can drive w eyes closed. Very irresponsible. Menace on the roadways. 5/10 https://t.co/XNGeDwrtYH,5.0,10,Josep,2015-11-18,00:36:17,None,https://pbs.twimg.com/media/CUDeDoWUYAAD-EM.jpg,miniature_pinscher,0.167175,186.0,368.0,Original tweet
666739327293083650,This is Lugan. He is a Bohemian Rhapsody. Very confused dog. Thinks his name is Rocky. Not amused by the snows 10/10 https://t.co/tI3uFLDHBI,10.0,10,Lugan,2015-11-17,22:06:57,None,https://pbs.twimg.com/media/CUC74aTWoAInZey.jpg,miniature_poodle,0.546933,71.0,244.0,Original tweet
666337882303524864,This is an extremely rare horned Parthenon. Not amused. Wears shoes. Overall very nice. 9/10 would pet aggressively https://t.co/QpRjllzWAL,9.0,10,an,2015-11-16,19:31:45,None,https://pbs.twimg.com/media/CT9OwFIWEAMuRje.jpg,Newfoundland,0.278407,96.0,204.0,Original tweet
666287406224695296,This is an Albanian 3 1/2 legged  Episcopalian. Loves well-polished hardwood flooring. Penis on the collar. 9/10 https://t.co/d9NcXFKwLv,1.0,2,an,2015-11-16,16:11:11,None,https://pbs.twimg.com/media/CT8g3BpUEAAuFjg.jpg,Maltese_dog,0.8575309999999999,71.0,152.0,Original tweet
666273097616637952,Can take selfies 11/10 https://t.co/ws2AMaNwPW,11.0,10,None,2015-11-16,15:14:19,None,https://pbs.twimg.com/media/CT8T1mtUwAA3aqm.jpg,Italian_greyhound,0.176053,82.0,184.0,Original tweet
666345417576210432,Look at this jokester thinking seat belt laws don't apply to him. Great tongue tho 10/10 https://t.co/VFKG1vxGjB,10.0,10,None,2015-11-16,20:01:42,None,https://pbs.twimg.com/media/CT9Vn7PWoAA_ZCM.jpg,golden_retriever,0.8587440000000001,146.0,307.0,Original tweet
666102155909144576,Oh my. Here you are seeing an Adobe Setter giving birth to twins!!! The world is an amazing place. 11/10 https://t.co/11LvqN4WLq,11.0,10,None,2015-11-16,03:55:04,None,https://pbs.twimg.com/media/CT54YGiWUAEZnoK.jpg,English_setter,0.298617,16.0,81.0,Original tweet
666094000022159362,This appears to be a Mongolian Presbyterian mix. Very tired. Tongue slip confirmed. 9/10 would lie down with https://t.co/mnioXo3IfP,9.0,10,None,2015-11-16,03:22:39,None,https://pbs.twimg.com/media/CT5w9gUW4AAsBNN.jpg,bloodhound,0.195217,79.0,169.0,Original tweet
666082916733198337,Here we have a well-established sunblockerspaniel. Lost his other flip-flop. 6/10 not very waterproof https://t.co/3RU6x0vHB7,6.0,10,None,2015-11-16,02:38:37,None,https://pbs.twimg.com/media/CT5m4VGWEAAtKc8.jpg,pug,0.489814,47.0,121.0,Original tweet
666073100786774016,Let's hope this flight isn't Malaysian (lol). What a dog! Almost completely camouflaged. 10/10 I trust this pilot https://t.co/Yk6GHE9tOY,10.0,10,None,2015-11-16,01:59:36,None,https://pbs.twimg.com/media/CT5d9DZXAAALcwe.jpg,Walker_hound,0.260857,174.0,335.0,Original tweet
666071193221509120,Here we have a northern speckled Rhododendron. Much sass. Gives 0 fucks. Good tongue. 9/10 would caress sensually https://t.co/ZoL8kq2XFx,9.0,10,None,2015-11-16,01:52:02,None,https://pbs.twimg.com/media/CT5cN_3WEAAlOoZ.jpg,Gordon_setter,0.503672,67.0,154.0,Original tweet
666063827256086533,This is the happiest dog you will ever see. Very committed owner. Nice couch. 10/10 https://t.co/RhUEAloehK,10.0,10,the,2015-11-16,01:22:45,None,https://pbs.twimg.com/media/CT5Vg_wXIAAXfnj.jpg,golden_retriever,0.77593,232.0,496.0,Original tweet
666058600524156928,Here is the Rand Paul of retrievers folks! He's probably good at poker. Can drink beer (lol rad). 8/10 good dog https://t.co/pYAJkAe76p,8.0,10,the,2015-11-16,01:01:59,None,https://pbs.twimg.com/media/CT5Qw94XAAA_2dP.jpg,miniature_poodle,0.201493,61.0,115.0,Original tweet
666099513787052032,Can stand on stump for what seems like a while. Built that birdhouse? Impressive. Made friends with a squirrel. 8/10 https://t.co/Ri4nMTLq5C,8.0,10,None,2015-11-16,03:44:34,None,https://pbs.twimg.com/media/CT51-JJUEAA6hV8.jpg,Lhasa,0.58233,73.0,164.0,Original tweet
666353288456101888,Here we have a mixed Asiago from the Galápagos Islands. Only one ear working. Big fan of marijuana carpet. 8/10 https://t.co/tltQ5w9aUO,8.0,10,None,2015-11-16,20:32:58,None,https://pbs.twimg.com/media/CT9cx0tUEAAhNN_.jpg,malamute,0.3368739999999999,77.0,229.0,Original tweet
666373753744588802,Those are sunglasses and a jean jacket. 11/10 dog cool af https://t.co/uHXrPkUEyl,11.0,10,None,2015-11-16,21:54:18,None,https://pbs.twimg.com/media/CT9vZEYWUAAlZ05.jpg,soft-coated_wheaten_terrier,0.326467,100.0,194.0,Original tweet
666701168228331520,This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall. 8/10 would hug softly https://t.co/uQbZJM2DQB,8.0,10,a,2015-11-17,19:35:19,None,https://pbs.twimg.com/media/CUCZLHlUAAAeAig.jpg,Labrador_retriever,0.887707,234.0,449.0,Original tweet
